time_id,timestamp,date,hour,weekday,is_weekend
13138,1543357823.0,2018-11-27,22,Tuesday,False
13139,1545092108.0,2018-12-18,0,Tuesday,False
13140,1545144304.0,2018-12-18,14,Tuesday,False
13141,1544964012.0,2018-12-16,12,Sunday,True
13142,1544912114.0,2018-12-15,22,Saturday,True
13143,1544891105.0,2018-12-15,16,Saturday,True
13144,1545019205.0,2018-12-17,4,Monday,False
13145,1545087913.0,2018-12-17,23,Monday,False
13146,1543331363.0,2018-11-27,15,Tuesday,False
13147,1543885081.0,2018-12-04,0,Tuesday,False
13148,1545065407.0,2018-12-17,16,Monday,False
13149,1543277354.0,2018-11-27,0,Tuesday,False
13150,1543274294.0,2018-11-26,23,Monday,False
13151,1544987411.0,2018-12-16,19,Sunday,True
13152,1544800803.0,2018-12-14,15,Friday,False
13153,1543485781.0,2018-11-29,10,Thursday,False
13154,1543659781.0,2018-12-01,10,Saturday,True
13155,1544695816.0,2018-12-13,10,Thursday,False
13156,1543545177.0,2018-11-30,2,Friday,False
13157,1544771410.0,2018-12-14,7,Friday,False
13158,1544802912.0,2018-12-14,15,Friday,False
13159,1543313902.0,2018-11-27,10,Tuesday,False
13160,1543689783.0,2018-12-01,18,Saturday,True
13161,1544871012.0,2018-12-15,10,Saturday,True
13162,1543580582.0,2018-11-30,12,Friday,False
13163,1543764483.0,2018-12-02,15,Sunday,True
13164,1543572482.0,2018-11-30,10,Friday,False
13165,1543728781.0,2018-12-02,5,Sunday,True
13166,1543268470.0,2018-11-26,21,Monday,False
13167,1543735686.0,2018-12-02,7,Sunday,True
13168,1543903985.0,2018-12-04,6,Tuesday,False
13169,1545157504.0,2018-12-18,18,Tuesday,False
13170,1543529889.0,2018-11-29,22,Thursday,False
13171,1545032109.0,2018-12-17,7,Monday,False
13172,1543729383.0,2018-12-02,5,Sunday,True
13173,1545144606.0,2018-12-18,14,Tuesday,False
13174,1544788209.0,2018-12-14,11,Friday,False
13175,1544821210.0,2018-12-14,21,Friday,False
13176,1544781609.0,2018-12-14,10,Friday,False
13177,1545042311.0,2018-12-17,10,Monday,False
13178,1545037205.0,2018-12-17,9,Monday,False
13179,1543344683.0,2018-11-27,18,Tuesday,False
13180,1543489376.0,2018-11-29,11,Thursday,False
13181,1544968510.0,2018-12-16,13,Sunday,True
13182,1544988312.0,2018-12-16,19,Sunday,True
13183,1543759385.0,2018-12-02,14,Sunday,True
13184,1544704205.0,2018-12-13,12,Thursday,False
13185,1543792081.0,2018-12-02,23,Sunday,True
13186,1544692205.0,2018-12-13,9,Thursday,False
13187,1543844879.0,2018-12-03,13,Monday,False
13188,1545024009.0,2018-12-17,5,Monday,False
13189,1543404987.0,2018-11-28,11,Wednesday,False
13190,1543362864.0,2018-11-27,23,Tuesday,False
13191,1543332982.0,2018-11-27,15,Tuesday,False
13192,1543879680.0,2018-12-03,23,Monday,False
13193,1543269370.0,2018-11-26,21,Monday,False
13194,1544687109.0,2018-12-13,7,Thursday,False
13195,1544975709.0,2018-12-16,15,Sunday,True
13196,1543706877.0,2018-12-01,23,Saturday,True
13197,1545020706.0,2018-12-17,4,Monday,False
13198,1543543981.0,2018-11-30,2,Friday,False
13199,1545037511.0,2018-12-17,9,Monday,False
13200,1544820006.0,2018-12-14,20,Friday,False
13201,1543714683.0,2018-12-02,1,Sunday,True
13202,1545001204.0,2018-12-16,23,Sunday,True
13203,1545126905.0,2018-12-18,9,Tuesday,False
13204,1545064809.0,2018-12-17,16,Monday,False
13205,1544676011.0,2018-12-13,4,Thursday,False
13206,1544694010.0,2018-12-13,9,Thursday,False
13207,1544760914.0,2018-12-14,4,Friday,False
13208,1543602484.0,2018-11-30,18,Friday,False
13209,1543366463.0,2018-11-28,0,Wednesday,False
13210,1544802316.0,2018-12-14,15,Friday,False
13211,1543902780.0,2018-12-04,5,Tuesday,False
13212,1544911812.0,2018-12-15,22,Saturday,True
13213,1543829576.0,2018-12-03,9,Monday,False
13214,1544719812.0,2018-12-13,16,Thursday,False
13215,1543881183.0,2018-12-03,23,Monday,False
13216,1545069604.0,2018-12-17,18,Monday,False
13217,1545021305.0,2018-12-17,4,Monday,False
13218,1544898905.0,2018-12-15,18,Saturday,True
13219,1543580276.0,2018-11-30,12,Friday,False
13220,1543724884.0,2018-12-02,4,Sunday,True
13221,1543280422.0,2018-11-27,1,Tuesday,False
13222,1543622288.0,2018-11-30,23,Friday,False
13223,1544876407.0,2018-12-15,12,Saturday,True
13224,1544778907.0,2018-12-14,9,Friday,False
13225,1543587179.0,2018-11-30,14,Friday,False
13226,1543336044.0,2018-11-27,16,Tuesday,False
13227,1543709285.0,2018-12-02,0,Sunday,True
13228,1543515178.0,2018-11-29,18,Thursday,False
13229,1543637282.0,2018-12-01,4,Saturday,True
13230,1543810981.0,2018-12-03,4,Monday,False
13231,1545157209.0,2018-12-18,18,Tuesday,False
13232,1544777109.0,2018-12-14,8,Friday,False
13233,1545014711.0,2018-12-17,2,Monday,False
13234,1544903414.0,2018-12-15,19,Saturday,True
13235,1543718279.0,2018-12-02,2,Sunday,True
13236,1543443820.0,2018-11-28,22,Wednesday,False
13237,1544858104.0,2018-12-15,7,Saturday,True
13238,1543318763.0,2018-11-27,11,Tuesday,False
13239,1543359982.0,2018-11-27,23,Tuesday,False
13240,1543271170.0,2018-11-26,22,Monday,False
13241,1543729084.0,2018-12-02,5,Sunday,True
13242,1543257491.0,2018-11-26,18,Monday,False
13243,1543430483.0,2018-11-28,18,Wednesday,False
13244,1545022813.0,2018-12-17,5,Monday,False
13245,1543426150.0,2018-11-28,17,Wednesday,False
13246,1543690080.0,2018-12-01,18,Saturday,True
13247,1543628582.0,2018-12-01,1,Saturday,True
13248,1543848484.0,2018-12-03,14,Monday,False
13249,1545119409.0,2018-12-18,7,Tuesday,False
13250,1544719814.0,2018-12-13,16,Thursday,False
13251,1544858407.0,2018-12-15,7,Saturday,True
13252,1544894107.0,2018-12-15,17,Saturday,True
13253,1543667284.0,2018-12-01,12,Saturday,True
13254,1543520580.0,2018-11-29,19,Thursday,False
13255,1543717383.0,2018-12-02,2,Sunday,True
13256,1543535280.0,2018-11-29,23,Thursday,False
13257,1543315882.0,2018-11-27,10,Tuesday,False
13258,1544997612.0,2018-12-16,22,Sunday,True
13259,1543785186.0,2018-12-02,21,Sunday,True
13260,1544868912.0,2018-12-15,10,Saturday,True
13261,1543597387.0,2018-11-30,17,Friday,False
13262,1543888980.0,2018-12-04,2,Tuesday,False
13263,1544759707.0,2018-12-14,3,Friday,False
13264,1543868578.0,2018-12-03,20,Monday,False
13265,1545018009.0,2018-12-17,3,Monday,False
13266,1543772878.0,2018-12-02,17,Sunday,True
13267,1543493878.0,2018-11-29,12,Thursday,False
13268,1543543683.0,2018-11-30,2,Friday,False
13269,1543337302.0,2018-11-27,16,Tuesday,False
13270,1544958008.0,2018-12-16,11,Sunday,True
13271,1544818810.0,2018-12-14,20,Friday,False
13272,1543414088.0,2018-11-28,14,Wednesday,False
13273,1543901583.0,2018-12-04,5,Tuesday,False
13274,1543815482.0,2018-12-03,5,Monday,False
13275,1543455821.0,2018-11-29,1,Thursday,False
13276,1543226170.0,2018-11-26,9,Monday,False
13277,1543281684.0,2018-11-27,1,Tuesday,False
13278,1544687408.0,2018-12-13,7,Thursday,False
13279,1544790005.0,2018-12-14,12,Friday,False
13280,1543851182.0,2018-12-03,15,Monday,False
13281,1543312102.0,2018-11-27,9,Tuesday,False
13282,1545005708.0,2018-12-17,0,Monday,False
13283,1545056412.0,2018-12-17,14,Monday,False
13284,1543785781.0,2018-12-02,21,Sunday,True
13285,1543809782.0,2018-12-03,4,Monday,False
13286,1543901881.0,2018-12-04,5,Tuesday,False
13287,1545106505.0,2018-12-18,4,Tuesday,False
13288,1544686808.0,2018-12-13,7,Thursday,False
13289,1544774709.0,2018-12-14,8,Friday,False
13290,1543737482.0,2018-12-02,7,Sunday,True
13291,1543254790.0,2018-11-26,17,Monday,False
13292,1543442021.0,2018-11-28,21,Wednesday,False
13293,1543327583.0,2018-11-27,14,Tuesday,False
13294,1543686483.0,2018-12-01,17,Saturday,True
13295,1543630272.0,2018-12-01,2,Saturday,True
13296,1544892307.0,2018-12-15,16,Saturday,True
13297,1545095412.0,2018-12-18,1,Tuesday,False
13298,1543360882.0,2018-11-27,23,Tuesday,False
13299,1543629477.0,2018-12-01,1,Saturday,True
13300,1544895606.0,2018-12-15,17,Saturday,True
13301,1543730884.0,2018-12-02,6,Sunday,True
13302,1543497478.0,2018-11-29,13,Thursday,False
13303,1543701481.0,2018-12-01,21,Saturday,True
13304,1544863817.0,2018-12-15,8,Saturday,True
13305,1543906077.0,2018-12-04,6,Tuesday,False
13306,1543828084.0,2018-12-03,9,Monday,False
13307,1544829315.0,2018-12-14,23,Friday,False
13308,1543774080.0,2018-12-02,18,Sunday,True
13309,1544968811.0,2018-12-16,14,Sunday,True
13310,1543431985.0,2018-11-28,19,Wednesday,False
13311,1543523586.0,2018-11-29,20,Thursday,False
13312,1544766610.0,2018-12-14,5,Friday,False
13313,1543798083.0,2018-12-03,0,Monday,False
13314,1545054306.0,2018-12-17,13,Monday,False
13315,1543298244.0,2018-11-27,5,Tuesday,False
13316,1545001506.0,2018-12-16,23,Sunday,True
13317,1544712005.0,2018-12-13,14,Thursday,False
13318,1543588982.0,2018-11-30,14,Friday,False
13319,1543529885.0,2018-11-29,22,Thursday,False
13320,1544913909.0,2018-12-15,22,Saturday,True
13321,1543644485.0,2018-12-01,6,Saturday,True
13322,1544685004.0,2018-12-13,7,Thursday,False
13323,1543291582.0,2018-11-27,4,Tuesday,False
13324,1543281862.0,2018-11-27,1,Tuesday,False
13325,1543341623.0,2018-11-27,18,Tuesday,False
13326,1545144907.0,2018-12-18,14,Tuesday,False
13327,1543832283.0,2018-12-03,10,Monday,False
13328,1544757608.0,2018-12-14,3,Friday,False
13329,1544933407.0,2018-12-16,4,Sunday,True
13330,1543546082.0,2018-11-30,2,Friday,False
13331,1543900384.0,2018-12-04,5,Tuesday,False
13332,1543811584.0,2018-12-03,4,Monday,False
13333,1543884484.0,2018-12-04,0,Tuesday,False
13334,1544904907.0,2018-12-15,20,Saturday,True
13335,1544725813.0,2018-12-13,18,Thursday,False
13336,1545053404.0,2018-12-17,13,Monday,False
13337,1544914209.0,2018-12-15,22,Saturday,True
13338,1544740213.0,2018-12-13,22,Thursday,False
13339,1543670284.0,2018-12-01,13,Saturday,True
13340,1544816104.0,2018-12-14,19,Friday,False
13341,1543506179.0,2018-11-29,15,Thursday,False
13342,1545116109.0,2018-12-18,6,Tuesday,False
13343,1544708106.0,2018-12-13,13,Thursday,False
13344,1543334782.0,2018-11-27,16,Tuesday,False
13345,1544723710.0,2018-12-13,17,Thursday,False
13346,1543503176.0,2018-11-29,14,Thursday,False
13347,1543623488.0,2018-12-01,0,Saturday,True
13348,1543850279.0,2018-12-03,15,Monday,False
13349,1544954106.0,2018-12-16,9,Sunday,True
13350,1543452969.0,2018-11-29,0,Thursday,False
13351,1545157814.0,2018-12-18,18,Tuesday,False
13352,1543527158.0,2018-11-29,21,Thursday,False
13353,1544779503.0,2018-12-14,9,Friday,False
13354,1543492686.0,2018-11-29,11,Thursday,False
13355,1543903682.0,2018-12-04,6,Tuesday,False
13356,1544865610.0,2018-12-15,9,Saturday,True
13357,1544733616.0,2018-12-13,20,Thursday,False
13358,1543813682.0,2018-12-03,5,Monday,False
13359,1543677480.0,2018-12-01,15,Saturday,True
13360,1543672378.0,2018-12-01,13,Saturday,True
13361,1543282944.0,2018-11-27,1,Tuesday,False
13362,1543887184.0,2018-12-04,1,Tuesday,False
13363,1543768079.0,2018-12-02,16,Sunday,True
13364,1543318764.0,2018-11-27,11,Tuesday,False
13365,1545005405.0,2018-12-17,0,Monday,False
13366,1545092404.0,2018-12-18,0,Tuesday,False
13367,1545010206.0,2018-12-17,1,Monday,False
13368,1543633683.0,2018-12-01,3,Saturday,True
13369,1543827180.0,2018-12-03,8,Monday,False
13370,1544970905.0,2018-12-16,14,Sunday,True
13371,1545039905.0,2018-12-17,9,Monday,False
13372,1543515781.0,2018-11-29,18,Thursday,False
13373,1544982011.0,2018-12-16,17,Sunday,True
13374,1544943012.0,2018-12-16,6,Sunday,True
13375,1543832581.0,2018-12-03,10,Monday,False
13376,1544693111.0,2018-12-13,9,Thursday,False
13377,1543627677.0,2018-12-01,1,Saturday,True
13378,1543459448.0,2018-11-29,2,Thursday,False
13379,1543448648.0,2018-11-28,23,Wednesday,False
13380,1543404085.0,2018-11-28,11,Wednesday,False
13381,1543498377.0,2018-11-29,13,Thursday,False
13382,1543633984.0,2018-12-01,3,Saturday,True
13383,1543398573.0,2018-11-28,9,Wednesday,False
13384,1545013813.0,2018-12-17,2,Monday,False
13385,1543551479.0,2018-11-30,4,Friday,False
13386,1543861378.0,2018-12-03,18,Monday,False
13387,1543525982.0,2018-11-29,21,Thursday,False
13388,1543333884.0,2018-11-27,15,Tuesday,False
13389,1544678713.0,2018-12-13,5,Thursday,False
13390,1544813707.0,2018-12-14,18,Friday,False
13391,1543300583.0,2018-11-27,6,Tuesday,False
13392,1544770210.0,2018-12-14,6,Friday,False
13393,1543707782.0,2018-12-01,23,Saturday,True
13394,1544956808.0,2018-12-16,10,Sunday,True
13395,1545035113.0,2018-12-17,8,Monday,False
13396,1544988013.0,2018-12-16,19,Sunday,True
13397,1545009914.0,2018-12-17,1,Monday,False
13398,1544830806.0,2018-12-14,23,Friday,False
13399,1544834407.0,2018-12-15,0,Saturday,True
13400,1543412648.0,2018-11-28,13,Wednesday,False
13401,1543577584.0,2018-11-30,11,Friday,False
13402,1545097204.0,2018-12-18,1,Tuesday,False
13403,1543453123.0,2018-11-29,0,Thursday,False
13404,1545053108.0,2018-12-17,13,Monday,False
13405,1544981109.0,2018-12-16,17,Sunday,True
13406,1543633079.0,2018-12-01,2,Saturday,True
13407,1544743205.0,2018-12-13,23,Thursday,False
13408,1544944206.0,2018-12-16,7,Sunday,True
13409,1543854778.0,2018-12-03,16,Monday,False
13410,1544888110.0,2018-12-15,15,Saturday,True
13411,1543354404.0,2018-11-27,21,Tuesday,False
13412,1543356743.0,2018-11-27,22,Tuesday,False
13413,1543874880.0,2018-12-03,22,Monday,False
13414,1543245970.0,2018-11-26,15,Monday,False
13415,1545155710.0,2018-12-18,17,Tuesday,False
13416,1543844277.0,2018-12-03,13,Monday,False
13417,1543326684.0,2018-11-27,13,Tuesday,False
13418,1544674807.0,2018-12-13,4,Thursday,False
13419,1543562285.0,2018-11-30,7,Friday,False
13420,1544704511.0,2018-12-13,12,Thursday,False
13421,1543304182.0,2018-11-27,7,Tuesday,False
13422,1543239491.0,2018-11-26,13,Monday,False
13423,1543524483.0,2018-11-29,20,Thursday,False
13424,1543846080.0,2018-12-03,14,Monday,False
13425,1543417286.0,2018-11-28,15,Wednesday,False
13426,1544794513.0,2018-12-14,13,Friday,False
13427,1545048912.0,2018-12-17,12,Monday,False
13428,1545033309.0,2018-12-17,7,Monday,False
13429,1544976306.0,2018-12-16,16,Sunday,True
13430,1543526303.0,2018-11-29,21,Thursday,False
13431,1543456929.0,2018-11-29,2,Thursday,False
13432,1545055809.0,2018-12-17,14,Monday,False
13433,1543836481.0,2018-12-03,11,Monday,False
13434,1543288884.0,2018-11-27,3,Tuesday,False
13435,1543485476.0,2018-11-29,9,Thursday,False
13436,1545111610.0,2018-12-18,5,Tuesday,False
13437,1544701205.0,2018-12-13,11,Thursday,False
13438,1544937014.0,2018-12-16,5,Sunday,True
13439,1543711082.0,2018-12-02,0,Sunday,True
13440,1543483676.0,2018-11-29,9,Thursday,False
13441,1544695807.0,2018-12-13,10,Thursday,False
13442,1543768378.0,2018-12-02,16,Sunday,True
13443,1543406783.0,2018-11-28,12,Wednesday,False
13444,1543865582.0,2018-12-03,19,Monday,False
13445,1543786078.0,2018-12-02,21,Sunday,True
13446,1544680507.0,2018-12-13,5,Thursday,False
13447,1543594078.0,2018-11-30,16,Friday,False
13448,1545094512.0,2018-12-18,0,Tuesday,False
13449,1545063307.0,2018-12-17,16,Monday,False
13450,1543330283.0,2018-11-27,14,Tuesday,False
13451,1543846680.0,2018-12-03,14,Monday,False
13452,1545061809.0,2018-12-17,15,Monday,False
13453,1543659782.0,2018-12-01,10,Saturday,True
13454,1543481582.0,2018-11-29,8,Thursday,False
13455,1543498376.0,2018-11-29,13,Thursday,False
13456,1544985012.0,2018-12-16,18,Sunday,True
13457,1543703581.0,2018-12-01,22,Saturday,True
13458,1544886914.0,2018-12-15,15,Saturday,True
13459,1544998210.0,2018-12-16,22,Sunday,True
13460,1543715281.0,2018-12-02,1,Sunday,True
13461,1543798981.0,2018-12-03,1,Monday,False
13462,1544993105.0,2018-12-16,20,Sunday,True
13463,1545060607.0,2018-12-17,15,Monday,False
13464,1545021009.0,2018-12-17,4,Monday,False
13465,1543598878.0,2018-11-30,17,Friday,False
13466,1543764781.0,2018-12-02,15,Sunday,True
13467,1543337844.0,2018-11-27,16,Tuesday,False
13468,1544809508.0,2018-12-14,17,Friday,False
13469,1545022812.0,2018-12-17,5,Monday,False
13470,1544869510.0,2018-12-15,10,Saturday,True
13471,1543559876.0,2018-11-30,6,Friday,False
13472,1543284202.0,2018-11-27,2,Tuesday,False
13473,1543596186.0,2018-11-30,16,Friday,False
13474,1543340543.0,2018-11-27,17,Tuesday,False
13475,1545085513.0,2018-12-17,22,Monday,False
13476,1543543081.0,2018-11-30,1,Friday,False
13477,1543858984.0,2018-12-03,17,Monday,False
13478,1543473482.0,2018-11-29,6,Thursday,False
13479,1544707204.0,2018-12-13,13,Thursday,False
13480,1544684705.0,2018-12-13,7,Thursday,False
13481,1544697913.0,2018-12-13,10,Thursday,False
13482,1543564682.0,2018-11-30,7,Friday,False
13483,1544752807.0,2018-12-14,2,Friday,False
13484,1544969412.0,2018-12-16,14,Sunday,True
13485,1544755804.0,2018-12-14,2,Friday,False
13486,1543545781.0,2018-11-30,2,Friday,False
13487,1543401983.0,2018-11-28,10,Wednesday,False
13488,1544733912.0,2018-12-13,20,Thursday,False
13489,1544823309.0,2018-12-14,21,Friday,False
13490,1543492983.0,2018-11-29,12,Thursday,False
13491,1543411389.0,2018-11-28,13,Wednesday,False
13492,1545157812.0,2018-12-18,18,Tuesday,False
13493,1543261270.0,2018-11-26,19,Monday,False
13494,1545038411.0,2018-12-17,9,Monday,False
13495,1543406712.0,2018-11-28,12,Wednesday,False
13496,1543871276.0,2018-12-03,21,Monday,False
13497,1545060912.0,2018-12-17,15,Monday,False
13498,1543348463.0,2018-11-27,19,Tuesday,False
13499,1543647483.0,2018-12-01,6,Saturday,True
13500,1543716476.0,2018-12-02,2,Sunday,True
13501,1545101711.0,2018-12-18,2,Tuesday,False
13502,1544924406.0,2018-12-16,1,Sunday,True
13503,1544746506.0,2018-12-14,0,Friday,False
13504,1544995807.0,2018-12-16,21,Sunday,True
13505,1544850611.0,2018-12-15,5,Saturday,True
13506,1544705107.0,2018-12-13,12,Thursday,False
13507,1544901903.0,2018-12-15,19,Saturday,True
13508,1543584781.0,2018-11-30,13,Friday,False
13509,1543441600.0,2018-11-28,21,Wednesday,False
13510,1543676583.0,2018-12-01,15,Saturday,True
13511,1544757309.0,2018-12-14,3,Friday,False
13512,1543398395.0,2018-11-28,9,Wednesday,False
13513,1544984405.0,2018-12-16,18,Sunday,True
13514,1543457239.0,2018-11-29,2,Thursday,False
13515,1545065711.0,2018-12-17,16,Monday,False
13516,1543487878.0,2018-11-29,10,Thursday,False
13517,1544973007.0,2018-12-16,15,Sunday,True
13518,1543618688.0,2018-11-30,22,Friday,False
13519,1545134110.0,2018-12-18,11,Tuesday,False
13520,1544838309.0,2018-12-15,1,Saturday,True
13521,1543631288.0,2018-12-01,2,Saturday,True
13522,1544678705.0,2018-12-13,5,Thursday,False
13523,1543762082.0,2018-12-02,14,Sunday,True
13524,1544801409.0,2018-12-14,15,Friday,False
13525,1543617477.0,2018-11-30,22,Friday,False
13526,1545093012.0,2018-12-18,0,Tuesday,False
13527,1543457658.0,2018-11-29,2,Thursday,False
13528,1543503785.0,2018-11-29,15,Thursday,False
13529,1543347025.0,2018-11-27,19,Tuesday,False
13530,1543901277.0,2018-12-04,5,Tuesday,False
13531,1543569178.0,2018-11-30,9,Friday,False
13532,1543604883.0,2018-11-30,19,Friday,False
13533,1545139512.0,2018-12-18,13,Tuesday,False
13534,1543325782.0,2018-11-27,13,Tuesday,False
13535,1545095712.0,2018-12-18,1,Tuesday,False
13536,1543424170.0,2018-11-28,16,Wednesday,False
13537,1543796879.0,2018-12-03,0,Monday,False
13538,1543348284.0,2018-11-27,19,Tuesday,False
13539,1545078306.0,2018-12-17,20,Monday,False
13540,1543604891.0,2018-11-30,19,Friday,False
13541,1543733276.0,2018-12-02,6,Sunday,True
13542,1545108604.0,2018-12-18,4,Tuesday,False
13543,1543539482.0,2018-11-30,0,Friday,False
13544,1543804083.0,2018-12-03,2,Monday,False
13545,1545028205.0,2018-12-17,6,Monday,False
13546,1543455223.0,2018-11-29,1,Thursday,False
13547,1543714983.0,2018-12-02,1,Sunday,True
13548,1543501384.0,2018-11-29,14,Thursday,False
13549,1543447929.0,2018-11-28,23,Wednesday,False
13550,1544976308.0,2018-12-16,16,Sunday,True
13551,1544979611.0,2018-12-16,17,Sunday,True
13552,1544793009.0,2018-12-14,13,Friday,False
13553,1544971509.0,2018-12-16,14,Sunday,True
13554,1544782508.0,2018-12-14,10,Friday,False
13555,1543445769.0,2018-11-28,22,Wednesday,False
13556,1543879681.0,2018-12-03,23,Monday,False
13557,1544807707.0,2018-12-14,17,Friday,False
13558,1543419386.0,2018-11-28,15,Wednesday,False
13559,1543876083.0,2018-12-03,22,Monday,False
13560,1543855682.0,2018-12-03,16,Monday,False
13561,1543287802.0,2018-11-27,3,Tuesday,False
13562,1544921113.0,2018-12-16,0,Sunday,True
13563,1544688313.0,2018-12-13,8,Thursday,False
13564,1543670276.0,2018-12-01,13,Saturday,True
13565,1544731209.0,2018-12-13,20,Thursday,False
13566,1543623184.0,2018-12-01,0,Saturday,True
13567,1543875476.0,2018-12-03,22,Monday,False
13568,1543213563.0,2018-11-26,6,Monday,False
13569,1545081612.0,2018-12-17,21,Monday,False
13570,1543773177.0,2018-12-02,17,Sunday,True
13571,1544829311.0,2018-12-14,23,Friday,False
13572,1544679907.0,2018-12-13,5,Thursday,False
13573,1543313542.0,2018-11-27,10,Tuesday,False
13574,1543635782.0,2018-12-01,3,Saturday,True
13575,1544675706.0,2018-12-13,4,Thursday,False
13576,1544919304.0,2018-12-16,0,Sunday,True
13577,1544691305.0,2018-12-13,8,Thursday,False
13578,1544887809.0,2018-12-15,15,Saturday,True
13579,1544706611.0,2018-12-13,13,Thursday,False
13580,1543802281.0,2018-12-03,1,Monday,False
13581,1543774384.0,2018-12-02,18,Sunday,True
13582,1544733304.0,2018-12-13,20,Thursday,False
13583,1543694881.0,2018-12-01,20,Saturday,True
13584,1543473481.0,2018-11-29,6,Thursday,False
13585,1544783112.0,2018-12-14,10,Friday,False
13586,1544814306.0,2018-12-14,19,Friday,False
13587,1544729106.0,2018-12-13,19,Thursday,False
13588,1543573977.0,2018-11-30,10,Friday,False
13589,1544850312.0,2018-12-15,5,Saturday,True
13590,1543471085.0,2018-11-29,5,Thursday,False
13591,1543302202.0,2018-11-27,7,Tuesday,False
13592,1545070807.0,2018-12-17,18,Monday,False
13593,1543527179.0,2018-11-29,21,Thursday,False
13594,1544837109.0,2018-12-15,1,Saturday,True
13595,1543491477.0,2018-11-29,11,Thursday,False
13596,1545039910.0,2018-12-17,9,Monday,False
13597,1543865879.0,2018-12-03,19,Monday,False
13598,1543538282.0,2018-11-30,0,Friday,False
13599,1543771683.0,2018-12-02,17,Sunday,True
13600,1544999410.0,2018-12-16,22,Sunday,True
13601,1543408285.0,2018-11-28,12,Wednesday,False
13602,1543345404.0,2018-11-27,19,Tuesday,False
13603,1543535579.0,2018-11-29,23,Thursday,False
13604,1545003013.0,2018-12-16,23,Sunday,True
13605,1543575482.0,2018-11-30,10,Friday,False
13606,1543804985.0,2018-12-03,2,Monday,False
13607,1545159614.0,2018-12-18,19,Tuesday,False
13608,1543625882.0,2018-12-01,0,Saturday,True
13609,1545079212.0,2018-12-17,20,Monday,False
13610,1543557176.0,2018-11-30,5,Friday,False
13611,1544982604.0,2018-12-16,17,Sunday,True
13612,1544797506.0,2018-12-14,14,Friday,False
13613,1545004212.0,2018-12-16,23,Sunday,True
13614,1545082507.0,2018-12-17,21,Monday,False
13615,1545123611.0,2018-12-18,9,Tuesday,False
13616,1545105308.0,2018-12-18,3,Tuesday,False
13617,1544970008.0,2018-12-16,14,Sunday,True
13618,1543452821.0,2018-11-29,0,Thursday,False
13619,1544965214.0,2018-12-16,13,Sunday,True
13620,1543281444.0,2018-11-27,1,Tuesday,False
13621,1545135012.0,2018-12-18,12,Tuesday,False
13622,1543397679.0,2018-11-28,9,Wednesday,False
13623,1544796309.0,2018-12-14,14,Friday,False
13624,1544991913.0,2018-12-16,20,Sunday,True
13625,1544398107.0,2018-12-09,23,Sunday,True
13626,1543290502.0,2018-11-27,3,Tuesday,False
13627,1543429388.0,2018-11-28,18,Wednesday,False
13628,1545030911.0,2018-12-17,7,Monday,False
13629,1545125409.0,2018-12-18,9,Tuesday,False
13630,1543606077.0,2018-11-30,19,Friday,False
13631,1544745013.0,2018-12-13,23,Thursday,False
13632,1543263250.0,2018-11-26,20,Monday,False
13633,1543698176.0,2018-12-01,21,Saturday,True
13634,1545023712.0,2018-12-17,5,Monday,False
13635,1543225810.0,2018-11-26,9,Monday,False
13636,1544985604.0,2018-12-16,18,Sunday,True
13637,1543439649.0,2018-11-28,21,Wednesday,False
13638,1543403649.0,2018-11-28,11,Wednesday,False
13639,1544973912.0,2018-12-16,15,Sunday,True
13640,1545018310.0,2018-12-17,3,Monday,False
13641,1543597682.0,2018-11-30,17,Friday,False
13642,1544803209.0,2018-12-14,16,Friday,False
13643,1543639388.0,2018-12-01,4,Saturday,True
13644,1545002704.0,2018-12-16,23,Sunday,True
13645,1543324522.0,2018-11-27,13,Tuesday,False
13646,1543613288.0,2018-11-30,21,Friday,False
13647,1545047405.0,2018-12-17,11,Monday,False
13648,1543461862.0,2018-11-29,3,Thursday,False
13649,1543471376.0,2018-11-29,6,Thursday,False
13650,1545020409.0,2018-12-17,4,Monday,False
13651,1543474676.0,2018-11-29,6,Thursday,False
13652,1543465759.0,2018-11-29,4,Thursday,False
13653,1544946311.0,2018-12-16,7,Sunday,True
13654,1544672707.0,2018-12-13,3,Thursday,False
13655,1543520881.0,2018-11-29,19,Thursday,False
13656,1544840712.0,2018-12-15,2,Saturday,True
13657,1543540976.0,2018-11-30,1,Friday,False
13658,1543658277.0,2018-12-01,9,Saturday,True
13659,1543251371.0,2018-11-26,16,Monday,False
13660,1543591680.0,2018-11-30,15,Friday,False
13661,1543341984.0,2018-11-27,18,Tuesday,False
13662,1544701804.0,2018-12-13,11,Thursday,False
13663,1543424783.0,2018-11-28,17,Wednesday,False
13664,1543540383.0,2018-11-30,1,Friday,False
13665,1544961612.0,2018-12-16,12,Sunday,True
13666,1543236070.0,2018-11-26,12,Monday,False
13667,1543290863.0,2018-11-27,3,Tuesday,False
13668,1545115809.0,2018-12-18,6,Tuesday,False
13669,1544979607.0,2018-12-16,17,Sunday,True
13670,1543557484.0,2018-11-30,5,Friday,False
13671,1544984112.0,2018-12-16,18,Sunday,True
13672,1543809176.0,2018-12-03,3,Monday,False
13673,1544957408.0,2018-12-16,10,Sunday,True
13674,1543709585.0,2018-12-02,0,Sunday,True
13675,1543768086.0,2018-12-02,16,Sunday,True
13676,1543238950.0,2018-11-26,13,Monday,False
13677,1544831715.0,2018-12-14,23,Friday,False
